ids,catalog_number,description,image,brochure,product_specs,additional_description
2023174,2926V486,Carlisle 2926V486 Variable Speed,https://mrosupply2-dyn-images.s3.amazonaws.com/product_images/20/23174/Carlisle-variable-speed-belt.gif,http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,http://www.carlislebelts.com/cms_files/original/Variable_Speed_Cog_Belt_specs1.pdf,"<div><p>Timken Belts is a leader in variable speed belt technology. For use with industrial variable speed pulleys to gain a wide range of driven speeds. Raw edge sidewalls improve gripping action. Unitized belt bonding and specially formulated rubber compounds provide superior resistance to aging caused by wear, oil, heat, and harmful environmental factors. The Variable Speed Cog-Belt has been engineered to the same high standards that Timken Belts uses to produce belts for original equipment manufacturers (OEMs).</p><p><strong>Features/Advantages</strong></p><ul><li><p>Smooth running</p></li><li><p>Oil and heat resistant</p></li><li><p>Long belt life</p></li><li><p>Wide selection of sizes</p></li><li><p>Static dissipating</p></li><li></li></ul><p><strong>Applications</strong></p><ul><li><p>Industrial variable speed drives</p></li><li><p>For snowmobile and ATV variable speed belts click here</a></p></li></ul><p><strong>Sizes</strong></p><ul><li>A wide selection of cross sections, top widths and lengths<br><br></li></ul><p></p></div>"
2986194,8MXT-3048-21,Carlisle 8MXT-3048-21 Panther XT Synchronous Belt,http://www.carlislebelts.com/cms_uploads/PowerMiser11.jpg,http://www.carlislebelts.com/cms_files/original/10972_Carlisle_PowerMiser_SellSheet_0303171.pdf,http://www.carlislebelts.com/cms_files/original/Carlisle_Tools_catalog_pages1.pdf,"<div><p>PowerMiser™ is a <span>powerful, but simple web based application for desktop and mobile use that</span><span> identifies estimated </span><span>annual energy costs, savings and payback that can be realized by upgrading </span><span>to Carlisle belts by Timken.</span></p><p><span>Open PowerMiser</a></span></p><p><strong>Reduce Downtime and Save</strong></p><p>With the energy efficient Gold-Ribbon, Power-Wedge, Super II, and Durapower II v-belts or Panther and Panther XT synchronous belts, you’ll gain improved system wide performance. Although initial cost may be slightly higher than ordinary belts, payback is significant - and begins immediately! Use PowerMiser to calculate the savings. For superior performance and energy savings you can count on Carlisle belts by Timken.</p><p>NOTE: PowerMiser is a free web application and is not available from the App store.</p><p><strong> </strong></p></div>"
2986257,14MXT-1400-125,Carlisle 14MXT-1400-125 Panther XT Synchronous Belt,http://www.carlislebelts.com/cms_uploads/PowerMiser11.jpg,http://www.carlislebelts.com/cms_files/original/10972_Carlisle_PowerMiser_SellSheet_0303171.pdf,http://www.carlislebelts.com/cms_files/original/Carlisle_Tools_catalog_pages1.pdf,"<div><p>PowerMiser™ is a <span>powerful, but simple web based application for desktop and mobile use that</span><span> identifies estimated </span><span>annual energy costs, savings and payback that can be realized by upgrading </span><span>to Carlisle belts by Timken.</span></p><p><span>Open PowerMiser</a></span></p><p><strong>Reduce Downtime and Save</strong></p><p>With the energy efficient Gold-Ribbon, Power-Wedge, Super II, and Durapower II v-belts or Panther and Panther XT synchronous belts, you’ll gain improved system wide performance. Although initial cost may be slightly higher than ordinary belts, payback is significant - and begins immediately! Use PowerMiser to calculate the savings. For superior performance and energy savings you can count on Carlisle belts by Timken.</p><p>NOTE: PowerMiser is a free web application and is not available from the App store.</p><p><strong> </strong></p></div>"
2017397,A68,Carlisle A68 Super Ii V-Belt,https://mrosupply2-dyn-images.s3.amazonaws.com/product_images/20/17397/carlisle_vbelt.jpg,http://www.carlislebelts.com /cms_files/original/10952_CarlisleSuperIIEPDM_HVAC_Brochure_0706171.pdf,http://www.carlislebelts.com/cms_files/original/Super_II_V_Belt_specs.pdf,"<table class='description-table'><caption>Replaces:</caption><tr><th>AG CHEM</th><td>94105</td></tr><tr><th>ALLEN'S AUTO PARTS</th><td>GATA68</td></tr><tr><th>ALLIS CHALMERS</th><td>1607889</td></tr><tr><th>ALLIS CHALMERS</th><td>71607051</td></tr><tr><th>ALLIS CHALMERS</th><td>72029622</td></tr><tr><th>BOSTWICK-BRAUN</th><td>420379</td></tr><tr><th>BRAMEC CORP</th><td>17947</td></tr><tr><th>DAYCO</th><td>AP68</td></tr><tr><th>GSI/GRAIN SYSTEMS, INC</th><td>MHC00284</td></tr><tr><th>ORGILL</th><td>364-8656</td></tr><tr><th>ORGILL</th><td>3648656</td></tr><tr><th>TSC CANADA</th><td>62068</td></tr></table>"
2986162,8MXT-2000-21,Carlisle 8MXT-2000-21 Panther XT Synchronous Belt,http://www.carlislebelts.com/cms_uploads/PowerMiser11.jpg,http://www.carlislebelts.com/cms_files/original/10972_Carlisle_PowerMiser_SellSheet_0303171.pdf,http://www.carlislebelts.com/cms_files/original/Carlisle_Tools_catalog_pages1.pdf,"<div><p>PowerMiser™ is a <span>powerful, but simple web based application for desktop and mobile use that</span><span> identifies estimated </span><span>annual energy costs, savings and payback that can be realized by upgrading </span><span>to Carlisle belts by Timken.</span></p><p><span>Open PowerMiser</a></span></p><p><strong>Reduce Downtime and Save</strong></p><p>With the energy efficient Gold-Ribbon, Power-Wedge, Super II, and Durapower II v-belts or Panther and Panther XT synchronous belts, you’ll gain improved system wide performance. Although initial cost may be slightly higher than ordinary belts, payback is significant - and begins immediately! Use PowerMiser to calculate the savings. For superior performance and energy savings you can count on Carlisle belts by Timken.</p><p>NOTE: PowerMiser is a free web application and is not available from the App store.</p><p><strong> </strong></p></div>"
2023147,2530V890,Carlisle 2530V890 Variable Speed,https://mrosupply2-dyn-images.s3.amazonaws.com/product_images/20/23147/Carlisle-variable-speed-belt.gif,http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,http://www.carlislebelts.com/cms_files/original/Variable_Speed_Cog_Belt_specs1.pdf,"<div><p>Timken Belts is a leader in variable speed belt technology. For use with industrial variable speed pulleys to gain a wide range of driven speeds. Raw edge sidewalls improve gripping action. Unitized belt bonding and specially formulated rubber compounds provide superior resistance to aging caused by wear, oil, heat, and harmful environmental factors. The Variable Speed Cog-Belt has been engineered to the same high standards that Timken Belts uses to produce belts for original equipment manufacturers (OEMs).</p><p><strong>Features/Advantages</strong></p><ul><li><p>Smooth running</p></li><li><p>Oil and heat resistant</p></li><li><p>Long belt life</p></li><li><p>Wide selection of sizes</p></li><li><p>Static dissipating</p></li><li></li></ul><p><strong>Applications</strong></p><ul><li><p>Industrial variable speed drives</p></li><li><p>For snowmobile and ATV variable speed belts click here</a></p></li></ul><p><strong>Sizes</strong></p><ul><li>A wide selection of cross sections, top widths and lengths<br><br></li></ul><p></p></div>"
2985395,8V1700MS,Carlisle 8V1700MS Super Power-Wedge V-Belt,http://www.carlislebelts.com/cms_uploads/Wedge_Band1.jpg,http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,http://www.carlislebelts.com/cms_files/original/Wedge_Band_specs.pdf,"<div><p>Wedge-Band is the banded version of the hard-working Super Power-Wedge v-belt. Wedge-Band is an excellent choice for virtually any application where increased horsepower capacity and output is needed, or where conventional multiple belt drives are impractical because of space or weight limitations. The specially compounded wrapped construction is ideal for clutching operations. Banded v-belts are ideally suited for pulsating or heavily shock loaded drives and drives with extremely long center distances. Wedge-Band is oil and heat resistant, static dissipating, and it won’t turn over or jump off the drive.</p><p><strong>Features/Advantages</strong></p><ul><li><p>Prevents belt whip and rollover on long center distance drives</p></li><li><p>Smoother clutching</p></li><li><p>Space and weight saver</p></li><li><p>Oversized polyester cord provides added belt strength and stability</p></li><li><p>Cord is chemically treated for resistance to belt stretch</p></li><li><p>Tie-band is highly engineered to permanently bond multiple belts together enabling the belts to function as a single unit with even load distribution and wear</p></li><li><p>Vibration is dampened</p></li><li><p>Heavy shock loads are absorbed</p></li><li></li></ul><p><strong>Applications</strong></p><ul><li>Mud pumps, rock crushers, stump grinders, and more</li></ul><p><strong>Sizes</strong></p><ul><li>R3V, R5V and R8V cross-sections from 34"" to 601""</li></ul></div>"
2984992,CP142MS,Carlisle CP142MS Super Blue Ribbon V-Belt,http://www.carlislebelts.com/cms_uploads/Super_Blue_Ribbon_V_Belt1.jpg,http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,http://www.carlislebelts.com/cms_files/original/Super_Blue_Ribbon_v_belt_specs.pdf,"<div><p>The finest wrapped belt in the industry and workhorse of classical V-belts. Super Blue Ribbon v-belts assure dependable length stability and require less re-tensioning and take-up. The cord is coated with a special compound that produces a secure, long-lasting bond with the surrounding rubber. The heavy-duty fabric cover protects the core. Its extra flexibility permits the belt to bend more easily around the smallest pulleys with less strain on the fabric. Longer belt life results in less frequent replacement, less downtime and lower maintenance costs.</p><p><strong>Features/Advantages</strong></p><ul><li>Dependable performance on classical belt drives</li><li>Heavy duty cover is impregnated with oil and heat resistant rubber</li><li>Resists flex fatigue</li><li>Longer belt life</li><li>Smoother running</li><li>Backed by our Iron Clad Guarantee</a></li><li>Built to Chek Mate belt tolerances for a matched set</li></ul><p><strong>Applications</strong></p><ul><li>Mixers, pumps, conveyors, any and everything, and more</li></ul><p><strong>Sizes</strong></p><ul><li>AP, BP, CP, DP, EP cross-sections from 22"" to 664""<br><br></li></ul></div>"
2017389,A60,Carlisle A60 Super Ii V-Belt,https://mrosupply2-dyn-images.s3.amazonaws.com/product_images/20/17389/carlisle_vbelt.jpg,http://www.carlislebelts.com /cms_files/original/10952_CarlisleSuperIIEPDM_HVAC_Brochure_0706171.pdf,http://www.carlislebelts.com/cms_files/original/Super_II_V_Belt_specs.pdf,"<table class='description-table'><caption>Replaces:</caption><tr><th>PRODUCTS PARTS</th><td>4L620</td></tr><tr><th>ALLIS CHALMERS</th><td>530798</td></tr><tr><th>ALLIS CHALMERS</th><td>70530798</td></tr><tr><th>BOSTWICK-BRAUN</th><td>383007</td></tr><tr><th>BRAMEC CORP</th><td>17939</td></tr><tr><th>CASE/IH</th><td>0115B</td></tr><tr><th>CASE/IH</th><td>882668C1</td></tr><tr><th>DAYCO</th><td>AP60</td></tr><tr><th>FERRIS</th><td>1521427</td></tr><tr><th>KUBOTA</th><td>33760-50890</td></tr><tr><th>FAMILY FARM &amp; HOME</th><td>886820</td></tr><tr><th>GSI/GRAIN SYSTEMS, INC</th><td>MHC00855</td></tr><tr><th>NORTHERN TOOL &amp; EQ.MFG.CO.INC</th><td>37174</td></tr><tr><th>ORGILL</th><td>841-4096</td></tr><tr><th>ORGILL</th><td>8414096</td></tr><tr><th>POWER KING</th><td>RMB7</td></tr><tr><th>TSC CANADA</th><td>62060</td></tr></table>"
2023231,3230HV821,Carlisle 3230HV821 Variable Speed,https://mrosupply2-dyn-images.s3.amazonaws.com/product_images/20/23231/Carlisle-variable-speed-belt.gif,http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,http://www.carlislebelts.com/cms_files/original/Variable_Speed_Cog_Belt_specs1.pdf,"<div><p>Timken Belts is a leader in variable speed belt technology. For use with industrial variable speed pulleys to gain a wide range of driven speeds. Raw edge sidewalls improve gripping action. Unitized belt bonding and specially formulated rubber compounds provide superior resistance to aging caused by wear, oil, heat, and harmful environmental factors. The Variable Speed Cog-Belt has been engineered to the same high standards that Timken Belts uses to produce belts for original equipment manufacturers (OEMs).</p><p><strong>Features/Advantages</strong></p><ul><li><p>Smooth running</p></li><li><p>Oil and heat resistant</p></li><li><p>Long belt life</p></li><li><p>Wide selection of sizes</p></li><li><p>Static dissipating</p></li><li></li></ul><p><strong>Applications</strong></p><ul><li><p>Industrial variable speed drives</p></li><li><p>For snowmobile and ATV variable speed belts click here</a></p></li></ul><p><strong>Sizes</strong></p><ul><li>A wide selection of cross sections, top widths and lengths<br><br></li></ul><p></p></div>"
