id,catalog_number,add_descr
2846540,5709N,"Commercial & Industrial Power Receptacles 50A, 250V NEMA 6-50 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846545,5712N,"Commercial & Industrial Power Plugs & Connectors 50A, 125V NEMA 5-50 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846541,5710AN,"Commercial & Industrial Power Plugs & Connectors 50A, 250V NEMA 6-50 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846538,5705N,"Commercial & Industrial Power Flanged Inlet 50A, 277V NEMA 7-50 2-Pole/3-Wire Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846539,5705NFI,"Commercial & Industrial Power Flanged Inlet 50A, 277V NEMA 7-50 2-Pole/3-Wire Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846537,5705AN,"Commercial & Industrial Power Plugs & Connectors 50A, 277V NEMA 7-50 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846536,5703NFI,"Commercial & Industrial Power Flanged Inlet 30A, 277V NEMA 7-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846535,5703N,"Commercial & Industrial Power Flanged Inlet 30A, 277V NEMA 7-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846534,5703AN,"Commercial & Industrial Power Plugs & Connectors 30A, 277V NEMA 7-30 2-Pole/3-Wire Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846531,5701AN,"Commercial & Industrial Power Plugs & Connectors 30A, 250V NEMA 6-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846530,5700N,"Commercial & Industrial Power Receptacles 30A, 250V NEMA 6-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846533,5701NFI,"Commercial & Industrial Power Flanged Inlet 30A, 250V NEMA 6-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846532,5701N,"Commercial & Industrial Power Flanged Inlet 30A, 250V NEMA 6-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846526,5666N,"Industrial Specification Grade Straight Blade Plugs & Connectors - AutoGrip NEMA 6-15, 2-Pole/3-Wire. AutoGrip devices are designed to install quickly and easily and provide reliable performance in tough industrial environments."
2846430,5515N,"Industrial Power Receptacle 60A, 3ØY 120/208V NEMA 18-60 4-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846414,5466N,"Industrial Specification Grade Straight Blade Plugs & Connectors - AutoGrip NEMA 6-20, 2-Pole/3-Wire. AutoGrip devices are designed to install quickly and easily and provide reliable performance in tough industrial environments."
2846396,5366N,"Industrial Specification Grade Straight Blade Plugs & Connectors - AutoGrip Corrosion Resistant NEMA 5-20, 2-Pole/3-Wire. AutoGrip devices are designed to install quickly and easily and provide reliable performance in tough industrial environments."
2846397,5366NCR,"Industrial Specification Grade Straight Blade Plugs & Connectors - AutoGrip Corrosion Resistant NEMA 5-20, 2-Pole/3-Wire. AutoGrip devices are designed to install quickly and easily and provide reliable performance in tough industrial environments."
2846398,5366NHG,"Hosptial Specification Grade Straight Blade Plugs & Connectors - AutoGrip NEMA 5-20, 2-Pole/3-Wire. Built to meet and exceed UL Federal Specification and Hospital Grade testing, Arrow Hart’s Hospital Grade Plugs and Connectors assure reliable performance in the most demanding healthcare applications."
2846320,5266NHG,"Hosptial Specification Grade Straight Blade Plugs & Connectors - AutoGrip NEMA 5-15, 2-Pole/3-Wire. Built to meet and exceed UL Federal Specification and Hospital Grade testing, Arrow Hart’s Hospital Grade Plugs and Connectors assure reliable performance in the most demanding healthcare applications."
2846319,5266NCR,"Industrial Specification Grade Straight Blade Plugs & Connectors - AutoGrip Corrosion Resistant NEMA 5-15, 2-Pole/3-Wire. AutoGrip devices are designed to install quickly and easily and provide reliable performance in tough industrial environments."
2846318,5266N,"Industrial Specification Grade Straight Blade Plugs & Connectors - AutoGrip Corrosion Resistant NEMA 5-15, 2-Pole/3-Wire. AutoGrip devices are designed to install quickly and easily and provide reliable performance in tough industrial environments."
2846104,4524N,"Commercial & Industrial Power Plugs & Connectors 50A, 125/250V NEMA 10-50 3-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846103,4516AN,"Commercial & Industrial Power Plugs 60A, 3ØY 120/208V NEMA 18-60 4-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846105,4524NFI,"Commercial & Industrial Power Flanged Inlet 50A, 125/250V NEMA 10-50 3-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2845987,3433RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 3ØY 120/208V Non-NEMA 4-Pole/4-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2845985,3433CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 3ØY 120/208V Non-NEMA 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2845986,3433RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 3ØY 120/208V Non-NEMA 4-Pole/4-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2845982,3431PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 3ØY 120/208V Non-NEMA 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2845983,3433CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 3ØY 120/208V Non-NEMA 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2845979,3333RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 125/250V Non-NEMA 3-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2845981,3431PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 3ØY 120/208V Non-NEMA 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2845977,3333CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2845978,3333RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 125/250V Non-NEMA 3-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2845980,3431PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 3ØY 120/208V Non-NEMA 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2845976,3333CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2845972,3331PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2845975,3333CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2845974,3331PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2845973,3331PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
